user_id,age,income_bracket,device_type,user_type,region,tech_savviness,filed_2023,time_to_complete_2023,sessions_2023,support_tickets_2023,early_login_2024,used_smart_assistant,filed_2024,time_to_complete_2024,sessions_2024,support_tickets_2024,satisfaction_2024,time_improvement,session_improvement
user_000246,47,50k-75k,tablet,new,Midwest,23,True,189,1,0,False,True,True,128,1,0,8.860494844395397,61,0
user_000247,61,<30k,desktop,returning,East,34,True,30,2,0,True,True,True,20,1,0,10.0,10,1
user_000248,63,100k-150k,mobile,returning,West,62,True,93,3,0,True,False,True,90,5,0,7.3019033219963445,3,-2
user_000249,47,50k-75k,desktop,new,South,42,True,135,4,0,False,True,True,105,4,0,7.588752135664084,30,0
user_000250,33,75k-100k,desktop,new,East,50,True,121,2,1,False,True,True,127,1,0,9.64481569731579,-6,1
user_000251,28,<30k,desktop,returning,East,27,True,131,6,0,True,False,True,137,9,1,6.386889084265858,-6,-3
user_000252,46,75k-100k,desktop,returning,East,48,True,30,2,0,True,True,True,49,1,0,8.404321196172862,-19,1
user_000253,34,50k-75k,desktop,returning,South,79,True,103,5,0,False,True,True,119,5,0,8.256420879900897,-16,0
user_000254,45,<30k,mobile,new,Midwest,34,True,65,4,0,True,True,True,20,2,0,8.312566098885057,45,2
user_000255,44,75k-100k,desktop,new,South,57,True,88,1,0,False,False,True,102,2,0,6.352945183127742,-14,-1
user_000256,29,75k-100k,desktop,new,East,65,True,146,5,0,True,False,True,154,5,1,7.382028183054749,-8,0
user_000257,45,50k-75k,mobile,new,West,67,True,87,2,0,True,False,True,82,1,0,8.157751594472748,5,1
user_000258,30,>150k,mobile,new,East,82,True,101,3,0,False,True,True,65,4,0,8.911627077469587,36,-1
user_000259,41,75k-100k,mobile,returning,Midwest,67,True,79,3,1,False,False,True,49,1,0,5.3926362700506925,30,2
user_000260,35,<30k,tablet,new,Midwest,30,True,111,4,0,True,True,True,84,3,0,9.697571200994417,27,1
user_000261,51,75k-100k,mobile,returning,South,62,True,129,4,0,True,True,True,100,4,0,7.58549215654875,29,0
user_000262,24,30k-50k,desktop,returning,East,66,True,69,2,0,False,True,True,32,1,0,9.495168414615735,37,1
user_000263,36,50k-75k,mobile,returning,Midwest,6,True,102,2,1,False,False,True,98,2,0,7.4189239982363135,4,0
user_000264,22,<30k,mobile,returning,West,72,False,0,0,0,False,True,True,110,1,0,7.503876611336615,-110,-1
user_000265,44,<30k,mobile,returning,South,43,False,0,0,0,False,False,True,97,2,0,5.958553642982055,-97,-2
user_000266,44,<30k,desktop,returning,South,21,True,149,1,1,True,True,True,80,1,0,8.404874552677349,69,0
user_000267,24,30k-50k,mobile,returning,East,45,True,79,5,0,True,True,True,43,6,0,8.229545912163504,36,-1
user_000268,34,50k-75k,desktop,returning,South,80,True,71,6,0,False,True,True,64,3,0,6.655968047162686,7,3
user_000269,77,75k-100k,mobile,new,South,20,True,163,4,0,False,False,True,154,4,0,7.924177212361844,9,0
user_000270,45,75k-100k,desktop,returning,Midwest,33,True,43,6,0,False,False,True,20,4,0,8.909553278492693,23,2
user_000271,39,30k-50k,desktop,returning,Midwest,47,True,71,1,0,True,True,True,20,1,0,8.407226975307465,51,0
user_000272,24,<30k,mobile,returning,Midwest,40,True,119,5,0,False,False,False,0,0,0,,119,5
user_000273,62,30k-50k,desktop,returning,West,55,True,72,3,0,True,True,True,81,1,0,8.339663794710384,-9,2
user_000274,59,30k-50k,mobile,new,South,18,False,0,0,0,False,False,True,131,2,0,7.75205078863256,-131,-2
user_000275,64,75k-100k,mobile,new,West,53,True,116,6,0,False,True,True,76,4,0,8.83511852112902,40,2
user_000276,35,75k-100k,desktop,new,South,58,True,130,2,0,False,False,True,131,1,0,6.756817475810173,-1,1
user_000277,53,>150k,desktop,returning,Midwest,76,True,59,2,0,False,False,True,58,1,0,8.888200537244387,1,1
user_000278,29,<30k,mobile,returning,West,40,True,121,5,0,False,True,True,95,7,0,9.334520743065607,26,-2
user_000279,41,50k-75k,desktop,returning,West,55,True,116,1,0,False,True,True,89,2,0,6.414929260992607,27,-1
user_000280,42,100k-150k,desktop,new,South,64,True,110,4,1,False,False,True,113,2,0,8.387208003341353,-3,2
user_000281,54,75k-100k,desktop,returning,Midwest,62,True,102,2,0,True,True,True,79,2,0,8.594046397178488,23,0
user_000282,50,30k-50k,desktop,returning,South,35,True,91,4,0,False,True,True,31,2,0,6.509300922237053,60,2
user_000283,49,100k-150k,mobile,returning,South,85,True,30,4,0,True,True,True,20,4,0,8.370139376846781,10,0
user_000284,56,50k-75k,desktop,new,Midwest,35,False,0,0,0,False,True,True,113,1,0,8.824480483563343,-113,-1
user_000285,41,75k-100k,desktop,new,East,37,True,66,5,0,False,False,False,0,0,0,,66,5
user_000286,27,100k-150k,mobile,returning,Midwest,86,True,84,1,0,False,True,True,85,1,0,10.0,-1,0
user_000287,33,50k-75k,desktop,returning,West,89,False,0,0,0,True,False,True,72,2,0,7.73118183917763,-72,-2
user_000288,55,>150k,mobile,new,West,69,True,140,3,0,True,True,True,125,1,0,10.0,15,2
user_000289,48,>150k,mobile,returning,Midwest,73,True,66,4,1,True,True,True,48,3,0,6.885098459276503,18,1
user_000290,22,50k-75k,mobile,returning,West,98,True,56,5,0,False,True,True,34,3,0,8.250233866401024,22,2
user_000291,36,75k-100k,mobile,returning,East,52,True,98,1,0,True,False,True,110,1,0,9.372393108867234,-12,0
user_000292,60,50k-75k,desktop,returning,Midwest,38,True,73,2,0,True,False,True,79,2,0,6.3778608244287245,-6,0
user_000293,42,30k-50k,desktop,returning,West,53,True,36,4,0,True,True,True,31,3,0,7.8979121902098415,5,1
user_000294,27,75k-100k,desktop,returning,East,67,False,0,0,0,True,True,True,89,2,0,6.22508098708154,-89,-2
user_000295,67,30k-50k,mobile,new,West,54,True,134,2,1,False,False,True,136,3,0,6.598347480564576,-2,-1
user_000296,63,>150k,desktop,returning,East,58,True,104,1,1,False,True,True,80,1,2,7.8216605131077035,24,0
user_000297,73,<30k,mobile,returning,East,48,True,75,1,0,False,True,True,26,1,0,7.165820770307753,49,0
user_000298,47,30k-50k,mobile,new,West,33,False,0,0,0,False,False,True,135,1,0,7.414936813642161,-135,-1
user_000299,52,30k-50k,desktop,new,East,42,False,0,0,0,False,True,True,71,2,0,9.396231031551592,-71,-2
user_000300,44,50k-75k,desktop,new,West,86,True,70,2,0,False,False,True,46,2,0,7.193459482342181,24,0
user_000301,30,50k-75k,desktop,returning,West,84,True,39,4,0,True,True,True,45,4,0,8.589200304076696,-6,0
user_000302,43,75k-100k,desktop,returning,West,56,True,52,1,0,False,False,True,56,2,0,8.380178274654229,-4,-1
user_000303,58,30k-50k,mobile,returning,West,32,False,0,0,0,True,True,True,64,1,0,6.1274022105507715,-64,-1
user_000304,18,50k-75k,desktop,new,East,83,True,46,1,1,False,True,True,27,2,0,8.033915488573175,19,-1
user_000305,46,30k-50k,desktop,new,Midwest,52,True,118,3,0,False,False,True,117,5,0,8.443437301214532,1,-2
user_000306,56,100k-150k,mobile,returning,East,31,True,95,4,0,False,True,True,59,1,0,8.621862740534494,36,3
user_000307,20,30k-50k,desktop,returning,South,82,True,78,2,0,True,True,True,25,3,0,5.438113389259302,53,-1
user_000308,48,<30k,mobile,new,East,57,True,87,5,0,False,True,True,72,6,0,10.0,15,-1
user_000309,47,50k-75k,mobile,returning,Midwest,39,True,128,1,0,True,True,True,114,1,0,6.439157876295028,14,0
user_000310,51,50k-75k,mobile,returning,East,63,True,56,2,0,True,True,False,0,0,0,,56,2
user_000311,45,50k-75k,mobile,returning,East,39,True,58,4,0,False,False,True,82,1,0,7.210546131158487,-24,3
user_000312,35,100k-150k,desktop,new,South,48,True,118,2,0,False,True,True,119,1,0,9.438371130794556,-1,1
user_000313,49,30k-50k,mobile,returning,East,46,True,129,5,0,False,True,True,95,4,0,9.67907354008539,34,1
user_000314,58,100k-150k,desktop,new,East,48,True,100,5,0,False,False,True,82,4,0,7.048160904303528,18,1
user_000315,38,50k-75k,desktop,new,Midwest,62,False,0,0,0,False,False,True,153,1,0,4.708723543932994,-153,-1
user_000316,58,75k-100k,tablet,new,East,24,True,143,9,0,False,False,True,103,9,0,5.422625130453941,40,0
user_000317,46,50k-75k,desktop,returning,East,62,True,122,3,0,False,True,True,85,1,0,7.792327278769065,37,2
user_000318,39,30k-50k,desktop,returning,East,43,True,70,2,1,False,False,True,77,2,0,5.288026067319937,-7,0
user_000319,75,30k-50k,desktop,returning,West,28,True,102,5,0,True,True,True,122,1,0,6.978939093153322,-20,4
user_000320,43,<30k,desktop,returning,East,46,True,112,2,0,False,False,True,113,4,0,7.7714884240652,-1,-2
user_000321,42,>150k,desktop,returning,West,89,True,34,5,1,True,True,True,27,9,0,9.832256560096408,7,-4
user_000322,53,30k-50k,mobile,returning,East,54,True,40,4,0,False,True,True,20,3,0,6.413183078380046,20,1
user_000323,47,<30k,desktop,new,South,54,True,165,1,0,False,False,True,147,1,1,8.214469659933687,18,0
user_000324,18,75k-100k,mobile,returning,South,55,True,72,1,0,False,True,True,94,1,0,9.854285255316423,-22,0
user_000325,57,50k-75k,desktop,new,West,53,False,0,0,0,False,False,True,96,1,0,7.219345076952785,-96,-1
user_000326,69,<30k,mobile,new,East,20,True,141,5,1,False,False,True,116,5,0,7.2397926564718125,25,0
user_000327,51,75k-100k,desktop,returning,South,44,True,150,1,0,False,False,True,168,1,0,7.26600352324005,-18,0
user_000328,38,75k-100k,mobile,returning,East,53,True,128,5,0,False,True,True,83,4,1,7.570411478703997,45,1
user_000329,58,30k-50k,desktop,new,South,9,True,167,2,0,False,False,True,148,3,0,6.711997537153867,19,-1
user_000330,52,75k-100k,desktop,new,West,62,True,57,2,0,False,False,True,48,2,0,7.776789510250028,9,0
user_000331,51,100k-150k,desktop,returning,Midwest,56,True,30,1,0,True,True,True,20,1,0,7.670426181725794,10,0
user_000332,61,75k-100k,desktop,new,East,33,False,0,0,0,True,False,True,117,3,0,5.164845589947289,-117,-3
user_000333,36,50k-75k,mobile,returning,West,58,True,90,2,1,False,False,True,84,2,0,6.318651743305227,6,0
user_000334,52,75k-100k,desktop,new,South,41,True,38,1,0,False,True,True,50,1,1,5.75927173803767,-12,0
user_000335,30,75k-100k,desktop,new,South,81,True,81,2,0,False,True,True,81,1,0,6.702058260546278,0,1
user_000336,50,100k-150k,mobile,returning,West,100,True,67,3,0,True,True,True,65,3,0,8.321563408662644,2,0
user_000337,56,<30k,mobile,new,East,0,True,142,2,0,True,False,False,0,0,0,,142,2
user_000338,59,30k-50k,mobile,returning,West,70,True,98,4,0,True,True,True,78,2,0,8.944974445527714,20,2
user_000339,46,100k-150k,mobile,new,West,92,True,130,2,1,False,True,True,98,3,0,7.341189670829217,32,-1
user_000340,59,<30k,desktop,returning,West,42,True,117,2,0,False,False,True,148,3,0,4.858076504540536,-31,-1
user_000341,35,100k-150k,desktop,returning,East,37,True,77,4,0,False,True,True,35,2,0,6.215168099929109,42,2
user_000342,69,75k-100k,desktop,returning,East,54,True,118,3,0,True,True,True,111,1,0,9.288346332689086,7,2
user_000343,41,50k-75k,desktop,new,East,37,False,0,0,0,False,True,False,0,0,0,,0,0
user_000344,45,50k-75k,desktop,returning,Midwest,70,True,82,1,0,True,True,True,61,1,1,7.292370007566504,21,0
user_000345,35,75k-100k,mobile,new,East,49,True,106,2,1,True,True,True,93,4,0,9.202701686295221,13,-2
user_000346,23,<30k,mobile,returning,East,58,True,93,3,0,True,True,False,0,0,0,,93,3
user_000347,40,75k-100k,mobile,new,East,38,True,145,7,1,False,False,True,144,8,0,5.675280509847933,1,-1
user_000348,42,100k-150k,desktop,returning,East,75,True,72,5,0,True,False,True,70,5,1,7.80361018401335,2,0
user_000349,61,<30k,desktop,new,East,25,True,196,4,0,False,False,True,150,8,0,6.260890364942241,46,-4
user_000350,34,50k-75k,desktop,returning,West,57,True,75,3,0,True,True,True,34,4,0,6.6162988019122615,41,-1
user_000351,21,50k-75k,mobile,returning,Midwest,78,True,56,1,0,False,True,True,64,1,0,10.0,-8,0
user_000352,37,100k-150k,tablet,returning,West,77,True,38,4,0,True,True,True,28,4,0,7.35413707434042,10,0
user_000353,40,30k-50k,mobile,returning,Midwest,31,True,81,9,0,True,False,True,75,11,1,7.234113916454063,6,-2
user_000354,43,50k-75k,mobile,new,East,51,False,0,0,0,False,True,False,0,0,0,,0,0
user_000355,28,<30k,mobile,returning,Midwest,76,True,72,2,0,True,True,False,0,0,0,,72,2
user_000356,59,50k-75k,mobile,returning,South,34,False,0,0,0,True,False,True,110,1,0,9.212539044224245,-110,-1
user_000357,27,75k-100k,mobile,returning,West,81,True,50,5,0,True,True,True,20,1,0,9.04359574179491,30,4
user_000358,36,<30k,mobile,new,East,41,True,122,3,0,False,True,True,77,2,0,9.054965988847448,45,1
user_000359,59,<30k,desktop,new,Midwest,26,True,159,5,0,False,False,True,121,6,0,6.099356783842037,38,-1
user_000360,60,75k-100k,mobile,returning,East,24,True,139,1,0,False,False,True,130,1,0,6.19026058304519,9,0
user_000361,42,50k-75k,desktop,returning,South,57,True,160,1,0,True,True,True,141,1,0,8.109561405271602,19,0
user_000362,60,30k-50k,desktop,returning,Midwest,46,True,68,4,1,True,False,True,79,3,1,6.81917657794162,-11,1
user_000363,40,50k-75k,mobile,returning,West,71,True,30,2,0,True,True,True,20,1,0,8.77471860171553,10,1
user_000364,36,30k-50k,mobile,returning,Midwest,41,True,107,2,0,True,True,True,94,4,0,4.817806324346061,13,-2
user_000365,26,50k-75k,mobile,returning,Midwest,56,True,104,2,0,False,False,True,127,1,0,6.269946044380513,-23,1
user_000366,37,>150k,desktop,returning,West,74,True,30,3,0,False,True,False,0,0,0,,30,3
user_000367,43,50k-75k,tablet,returning,West,54,True,80,2,0,False,False,True,56,1,0,9.586584064540553,24,1
user_000368,53,30k-50k,mobile,returning,East,45,True,90,3,1,False,True,True,64,4,0,8.324412851337836,26,-1
user_000369,62,<30k,tablet,new,South,25,False,0,0,0,True,False,True,104,1,0,6.665337715785688,-104,-1
user_000370,21,>150k,mobile,returning,East,68,True,94,4,0,True,True,True,33,9,1,10.0,61,-5
user_000371,54,50k-75k,mobile,returning,East,57,True,147,5,0,True,True,True,117,6,0,10.0,30,-1
user_000372,42,50k-75k,mobile,new,West,52,True,124,4,0,False,False,False,0,0,0,,124,4
user_000373,28,30k-50k,tablet,returning,East,73,True,135,2,0,True,True,True,69,2,0,6.995629695619273,66,0
user_000374,61,50k-75k,desktop,returning,East,64,False,0,0,0,True,False,True,94,1,1,7.481714344199896,-94,-1
user_000375,80,75k-100k,mobile,returning,West,22,False,0,0,0,False,False,True,136,2,1,6.966984315284563,-136,-2
user_000376,61,30k-50k,tablet,returning,Midwest,31,True,112,5,0,True,False,True,101,3,0,6.2701001595272805,11,2
user_000377,54,<30k,desktop,new,South,29,True,151,3,0,True,False,True,138,2,0,6.366262230317801,13,1
user_000378,61,100k-150k,mobile,returning,South,44,True,87,4,0,False,True,True,96,1,1,9.244953324210767,-9,3
user_000379,36,50k-75k,mobile,new,West,80,True,110,1,0,False,False,True,118,1,0,7.981448596179595,-8,0
user_000380,44,50k-75k,desktop,returning,South,49,True,85,1,1,True,True,False,0,0,0,,85,1
user_000381,42,100k-150k,desktop,returning,South,57,True,126,2,0,True,True,True,98,2,0,8.778658311084607,28,0
user_000382,53,100k-150k,mobile,returning,South,15,True,179,6,0,True,True,True,154,2,0,8.203094485782758,25,4
user_000383,61,75k-100k,desktop,new,East,49,True,98,5,0,True,False,True,115,8,1,10.0,-17,-3
user_000384,35,75k-100k,mobile,new,East,62,True,119,4,0,True,True,True,136,6,0,8.25302716763799,-17,-2
user_000385,59,30k-50k,tablet,new,South,37,True,116,6,0,False,True,True,71,5,0,8.84465711338911,45,1
user_000386,35,30k-50k,mobile,returning,South,51,True,30,5,0,False,False,True,50,3,0,8.923641641092505,-20,2
user_000387,50,75k-100k,desktop,returning,South,61,True,80,2,0,True,True,True,107,2,0,8.634694838098332,-27,0
user_000388,34,<30k,desktop,new,East,57,True,101,3,0,False,True,True,97,1,0,7.858799237368576,4,2
user_000389,18,30k-50k,mobile,returning,South,68,True,99,3,0,True,True,True,70,5,0,9.75857671236156,29,-2
user_000390,20,<30k,desktop,returning,Midwest,43,True,101,2,0,True,True,True,70,3,0,7.44326243661871,31,-1
user_000391,57,30k-50k,mobile,returning,South,27,True,75,4,1,False,False,True,65,4,0,5.478506211427409,10,0
user_000392,45,30k-50k,desktop,new,Midwest,49,True,101,3,0,False,False,True,130,4,0,5.675721793166945,-29,-1
user_000393,18,50k-75k,desktop,new,South,67,True,107,3,1,True,True,False,0,0,0,,107,3
user_000394,57,50k-75k,desktop,new,Midwest,15,False,0,0,0,True,True,True,120,1,0,7.333663403713604,-120,-1
user_000395,50,100k-150k,desktop,returning,East,57,True,112,2,0,False,True,True,97,2,0,8.069855272502068,15,0
user_000396,37,30k-50k,desktop,new,West,62,True,135,2,1,True,True,True,121,1,0,8.88144813659077,14,1
user_000397,40,75k-100k,mobile,new,East,52,True,136,1,0,False,True,True,106,1,0,8.377206419757716,30,0
user_000398,35,100k-150k,mobile,new,Midwest,55,False,0,0,0,False,True,True,100,2,0,5.7970774925874915,-100,-2
user_000399,48,50k-75k,mobile,returning,East,52,True,116,1,1,False,False,True,113,1,1,6.479095759580897,3,0
